review_id,review,sentiment,label,category
599,I bought the smartphone recently. It was a frustrating purchase; the setup was confusing.,negative,0,smartphone
600,"For a laptop, it feels well made. However, the delivery was fast.",positive,2,laptop
601,I bought the smartphone recently. It has made my daily routine much easier; the features are useful.,positive,2,smartphone
602,The laptop has caused me several problems. One thing I noticed is that the setup was confusing.,negative,0,laptop
603,"My experience with the wireless headphones is that it performs worse than advertised. In particular, customer support was unhelpful.",negative,0,wireless headphones
604,The smartphone stopped working sooner than expected. One thing I noticed is that the setup was confusing.,negative,0,smartphone
605,"The Bluetooth speaker has been very disappointing, and the battery drains very quickly.",negative,0,Bluetooth speaker
606,"After using this Bluetooth speaker for a while, I found that it has been reliable so far. Also, the controls are intuitive.",positive,2,Bluetooth speaker
607,"After using this Bluetooth speaker for a while, I found that it feels poorly made. Also, the controls frequently stop responding.",negative,0,Bluetooth speaker
608,"My experience with the laptop is that it has excellent quality. In particular, the features are useful.",positive,2,laptop
609,"My experience with the wireless headphones is that it is usable but not outstanding. In particular, the support response was acceptable.",neutral,1,wireless headphones
610,I bought the laptop recently. It is neither particularly good nor bad; the delivery arrived on time.,neutral,1,laptop
611,"For a smartphone, it has excellent quality. However, the customer support was helpful.",positive,2,smartphone
612,The wireless headphones is usable but not outstanding. One thing I noticed is that the delivery arrived on time.,neutral,1,wireless headphones
613,"After using this Bluetooth speaker for a while, I found that it stopped working sooner than expected. Also, the advertised features do not work.",negative,0,Bluetooth speaker
614,I bought the smartphone recently. It performs really well; the performance is smooth.,positive,2,smartphone
615,"After using this smartphone for a while, I found that it performs worse than advertised. Also, the sound is distorted.",negative,0,smartphone
616,"For a wireless headphones, it feels poorly made. However, the advertised features do not work.",negative,0,wireless headphones
617,"After using this smartphone for a while, I found that it does what it is supposed to do. Also, the controls take some getting used to.",neutral,1,smartphone
618,I bought the smartphone recently. It I would not recommend it; the design is uncomfortable.,negative,0,smartphone
619,"My experience with the Bluetooth speaker is that it works exactly as expected. In particular, the performance is smooth.",positive,2,Bluetooth speaker
620,I bought the smartphone recently. It performs worse than advertised; customer support was unhelpful.,negative,0,smartphone
621,"The laptop is surprisingly durable, and the customer support was helpful.",positive,2,laptop
622,The smartphone has poor overall quality. One thing I noticed is that the design is uncomfortable.,negative,0,smartphone
623,"For a smartphone, it does what it is supposed to do. However, the features are useful but limited.",neutral,1,smartphone
624,"The smartphone performs really well, and the customer support was helpful.",positive,2,smartphone
625,I bought the Bluetooth speaker recently. It works reasonably well; the setup took some time.,neutral,1,Bluetooth speaker
626,I bought the wireless headphones recently. It is usable but not outstanding; the setup took some time.,neutral,1,wireless headphones
627,I bought the wireless headphones recently. It has poor overall quality; the design is uncomfortable.,negative,0,wireless headphones
628,"The smartphone looks great and feels solid, and the battery lasts all day.",positive,2,smartphone
629,I bought the smartphone recently. It meets my basic expectations; the packaging was ordinary.,neutral,1,smartphone
630,"The laptop stopped working sooner than expected, and the sound is distorted.",negative,0,laptop
631,"For a laptop, it does not work properly. However, the sound is distorted.",negative,0,laptop
632,"After using this smartphone for a while, I found that it is easy to use. Also, the delivery was fast.",positive,2,smartphone
633,"The smartphone stopped working sooner than expected, and the performance is slow.",negative,0,smartphone
634,I bought the Bluetooth speaker recently. It is surprisingly durable; the design is comfortable.,positive,2,Bluetooth speaker
635,"After using this Bluetooth speaker for a while, I found that it has both good and average features. Also, the performance is adequate.",neutral,1,Bluetooth speaker
636,"After using this smartphone for a while, I found that it is easy to use. Also, the battery lasts all day.",positive,2,smartphone
637,The smartphone was a frustrating purchase. One thing I noticed is that the delivery was late.,negative,0,smartphone
638,The wireless headphones is not worth the money. One thing I noticed is that the setup was confusing.,negative,0,wireless headphones
639,"The smartphone has been very disappointing, and the advertised features do not work.",negative,0,smartphone
640,"The wireless headphones is easy to use, and the customer support was helpful.",positive,2,wireless headphones
641,"The smartphone is neither particularly good nor bad, and the features are useful but limited.",neutral,1,smartphone
642,"For a laptop, it has not impressed me much. However, the battery life is average.",neutral,1,laptop
643,"After using this laptop for a while, I found that it works exactly as expected. Also, the battery lasts all day.",positive,2,laptop
644,The Bluetooth speaker performs really well. One thing I noticed is that the design is comfortable.,positive,2,Bluetooth speaker
645,The wireless headphones meets my basic expectations. One thing I noticed is that the design is fairly basic.,neutral,1,wireless headphones
646,"After using this wireless headphones for a while, I found that it is neither particularly good nor bad. Also, the features are useful but limited.",neutral,1,wireless headphones
647,"The wireless headphones feels poorly made, and the sound is distorted.",negative,0,wireless headphones
648,"After using this laptop for a while, I found that it is neither particularly good nor bad. Also, the battery life is average.",neutral,1,laptop
649,"My experience with the laptop is that it is okay overall. In particular, the support response was acceptable.",neutral,1,laptop
650,"For a Bluetooth speaker, it has not impressed me much. However, the performance is adequate.",neutral,1,Bluetooth speaker
651,I bought the smartphone recently. It has made my daily routine much easier; the performance is smooth.,positive,2,smartphone
652,"The Bluetooth speaker performs worse than advertised, and the controls frequently stop responding.",negative,0,Bluetooth speaker
653,"My experience with the wireless headphones is that it has been reliable so far. In particular, the features are useful.",positive,2,wireless headphones
654,"The laptop is surprisingly durable, and the controls are intuitive.",positive,2,laptop
655,The Bluetooth speaker was a frustrating purchase. One thing I noticed is that the design is uncomfortable.,negative,0,Bluetooth speaker
656,"The wireless headphones has not impressed me much, and the sound quality is decent.",neutral,1,wireless headphones
657,"The laptop performs worse than advertised, and the sound is distorted.",negative,0,laptop
658,"The Bluetooth speaker is neither particularly good nor bad, and the battery life is average.",neutral,1,Bluetooth speaker
659,The smartphone is worth the money. One thing I noticed is that the features are useful.,positive,2,smartphone
660,"After using this wireless headphones for a while, I found that it is fine for basic use. Also, the sound quality is decent.",neutral,1,wireless headphones
661,The Bluetooth speaker I would not recommend it. One thing I noticed is that the delivery was late.,negative,0,Bluetooth speaker
662,The Bluetooth speaker is fine for basic use. One thing I noticed is that the setup took some time.,neutral,1,Bluetooth speaker
663,"After using this smartphone for a while, I found that it has poor overall quality. Also, the controls frequently stop responding.",negative,0,smartphone
664,"The wireless headphones does not work properly, and the advertised features do not work.",negative,0,wireless headphones
665,"For a smartphone, it is easy to use. However, the customer support was helpful.",positive,2,smartphone
666,"After using this wireless headphones for a while, I found that it has excellent quality. Also, the sound is clear.",positive,2,wireless headphones
667,"My experience with the smartphone is that it is usable but not outstanding. In particular, the delivery arrived on time.",neutral,1,smartphone
668,I bought the wireless headphones recently. It performs worse than advertised; the setup was confusing.,negative,0,wireless headphones
669,"After using this laptop for a while, I found that it has poor overall quality. Also, the performance is slow.",negative,0,laptop
670,I bought the Bluetooth speaker recently. It feels well made; the design is comfortable.,positive,2,Bluetooth speaker
671,"After using this laptop for a while, I found that it has poor overall quality. Also, the advertised features do not work.",negative,0,laptop
672,The wireless headphones is easy to use. One thing I noticed is that the setup was quick.,positive,2,wireless headphones
673,"After using this Bluetooth speaker for a while, I found that it performs worse than advertised. Also, the advertised features do not work.",negative,0,Bluetooth speaker
674,"After using this wireless headphones for a while, I found that it looks great and feels solid. Also, the delivery was fast.",positive,2,wireless headphones
675,"For a laptop, it has excellent quality. However, the sound is clear.",positive,2,laptop
676,The wireless headphones is surprisingly durable. One thing I noticed is that the features are useful.,positive,2,wireless headphones
677,"After using this Bluetooth speaker for a while, I found that it is acceptable for the price. Also, the battery life is average.",neutral,1,Bluetooth speaker
678,I bought the wireless headphones recently. It feels well made; the design is comfortable.,positive,2,wireless headphones
679,"My experience with the smartphone is that it is fine for basic use. In particular, the packaging was ordinary.",neutral,1,smartphone
680,I bought the wireless headphones recently. It is worth the money; the features are useful.,positive,2,wireless headphones
681,"My experience with the wireless headphones is that it has made my daily routine much easier. In particular, the features are useful.",positive,2,wireless headphones
682,"After using this wireless headphones for a while, I found that it has not impressed me much. Also, the controls take some getting used to.",neutral,1,wireless headphones
683,"My experience with the Bluetooth speaker is that it I would not recommend it. In particular, the design is uncomfortable.",negative,0,Bluetooth speaker
684,The laptop is okay overall. One thing I noticed is that the delivery arrived on time.,neutral,1,laptop
685,"My experience with the smartphone is that it has excellent quality. In particular, the setup was quick.",positive,2,smartphone
686,"After using this smartphone for a while, I found that it performs really well. Also, the sound is clear.",positive,2,smartphone
687,"My experience with the Bluetooth speaker is that it has poor overall quality. In particular, the delivery was late.",negative,0,Bluetooth speaker
688,"The wireless headphones does what it is supposed to do, and the performance is adequate.",neutral,1,wireless headphones
689,"After using this wireless headphones for a while, I found that it has poor overall quality. Also, the sound is distorted.",negative,0,wireless headphones
690,"My experience with the Bluetooth speaker is that it feels well made. In particular, the setup was quick.",positive,2,Bluetooth speaker
691,"After using this wireless headphones for a while, I found that it performs really well. Also, the controls are intuitive.",positive,2,wireless headphones
692,"For a smartphone, it works reasonably well. However, the battery life is average.",neutral,1,smartphone
693,"My experience with the smartphone is that it is easy to use. In particular, the setup was quick.",positive,2,smartphone
694,"The laptop does what it is supposed to do, and the controls take some getting used to.",neutral,1,laptop
695,"The smartphone does not work properly, and the sound is distorted.",negative,0,smartphone
696,The wireless headphones does what it is supposed to do. One thing I noticed is that the packaging was ordinary.,neutral,1,wireless headphones
697,"My experience with the laptop is that it works reasonably well. In particular, the setup took some time.",neutral,1,laptop
698,"The laptop works reasonably well, and the sound quality is decent.",neutral,1,laptop
699,The wireless headphones was a frustrating purchase. One thing I noticed is that customer support was unhelpful.,negative,0,wireless headphones
700,"The Bluetooth speaker is easy to use, and the customer support was helpful.",positive,2,Bluetooth speaker
701,"After using this wireless headphones for a while, I found that it is usable but not outstanding. Also, the features are useful but limited.",neutral,1,wireless headphones
702,"My experience with the wireless headphones is that it is worth the money. In particular, the design is comfortable.",positive,2,wireless headphones
703,"The smartphone feels well made, and the delivery was fast.",positive,2,smartphone
704,"The smartphone has made my daily routine much easier, and the customer support was helpful.",positive,2,smartphone
705,The wireless headphones does not work properly. One thing I noticed is that the setup was confusing.,negative,0,wireless headphones
706,"The Bluetooth speaker I would not recommend it, and the controls frequently stop responding.",negative,0,Bluetooth speaker
707,"The Bluetooth speaker has not impressed me much, and the sound quality is decent.",neutral,1,Bluetooth speaker
708,The smartphone has not impressed me much. One thing I noticed is that the delivery arrived on time.,neutral,1,smartphone
709,"The wireless headphones is not worth the money, and the performance is slow.",negative,0,wireless headphones
710,The smartphone performs worse than advertised. One thing I noticed is that the packaging arrived damaged.,negative,0,smartphone
711,"For a wireless headphones, it does what it is supposed to do. However, the controls take some getting used to.",neutral,1,wireless headphones
712,"After using this smartphone for a while, I found that it is okay overall. Also, the controls take some getting used to.",neutral,1,smartphone
713,"My experience with the laptop is that it performs worse than advertised. In particular, the packaging arrived damaged.",negative,0,laptop
714,I bought the wireless headphones recently. It works exactly as expected; the packaging was secure.,positive,2,wireless headphones
715,"After using this wireless headphones for a while, I found that it is acceptable for the price. Also, the controls take some getting used to.",neutral,1,wireless headphones
716,"After using this laptop for a while, I found that it is usable but not outstanding. Also, the battery life is average.",neutral,1,laptop
717,"The smartphone is fine for basic use, and the sound quality is decent.",neutral,1,smartphone
718,"For a Bluetooth speaker, it feels well made. However, the controls are intuitive.",positive,2,Bluetooth speaker
719,"For a laptop, it is okay overall. However, the sound quality is decent.",neutral,1,laptop
720,I bought the laptop recently. It meets my basic expectations; the support response was acceptable.,neutral,1,laptop
721,"After using this laptop for a while, I found that it is surprisingly durable. Also, the sound is clear.",positive,2,laptop
722,"For a Bluetooth speaker, it is worth the money. However, the delivery was fast.",positive,2,Bluetooth speaker
723,"For a laptop, it has been reliable so far. However, the controls are intuitive.",positive,2,laptop
724,"The laptop has been reliable so far, and the sound is clear.",positive,2,laptop
725,The laptop has caused me several problems. One thing I noticed is that the packaging arrived damaged.,negative,0,laptop
726,The Bluetooth speaker stopped working sooner than expected. One thing I noticed is that the delivery was late.,negative,0,Bluetooth speaker
727,"My experience with the wireless headphones is that it does not work properly. In particular, the delivery was late.",negative,0,wireless headphones
728,The smartphone works exactly as expected. One thing I noticed is that the setup was quick.,positive,2,smartphone
729,"The Bluetooth speaker feels poorly made, and the sound is distorted.",negative,0,Bluetooth speaker
730,"My experience with the laptop is that it works reasonably well. In particular, the packaging was ordinary.",neutral,1,laptop
731,I bought the laptop recently. It is surprisingly durable; the performance is smooth.,positive,2,laptop
732,"The Bluetooth speaker is usable but not outstanding, and the battery life is average.",neutral,1,Bluetooth speaker
733,"The laptop feels poorly made, and the performance is slow.",negative,0,laptop
734,The smartphone has poor overall quality. One thing I noticed is that customer support was unhelpful.,negative,0,smartphone
735,"My experience with the wireless headphones is that it I would not recommend it. In particular, customer support was unhelpful.",negative,0,wireless headphones
736,I bought the smartphone recently. It is acceptable for the price; the setup took some time.,neutral,1,smartphone
737,"For a wireless headphones, it feels poorly made. However, the performance is slow.",negative,0,wireless headphones
738,"After using this Bluetooth speaker for a while, I found that it has caused me several problems. Also, the controls frequently stop responding.",negative,0,Bluetooth speaker
739,"My experience with the Bluetooth speaker is that it has both good and average features. In particular, the design is fairly basic.",neutral,1,Bluetooth speaker
740,The laptop has made my daily routine much easier. One thing I noticed is that the performance is smooth.,positive,2,laptop
741,The Bluetooth speaker has excellent quality. One thing I noticed is that the setup was quick.,positive,2,Bluetooth speaker
742,I bought the laptop recently. It does what it is supposed to do; the setup took some time.,neutral,1,laptop
743,The laptop works exactly as expected. One thing I noticed is that the features are useful.,positive,2,laptop
744,"For a Bluetooth speaker, it is not worth the money. However, the battery drains very quickly.",negative,0,Bluetooth speaker
745,I bought the wireless headphones recently. It has both good and average features; the setup took some time.,neutral,1,wireless headphones
746,The smartphone performs really well. One thing I noticed is that the setup was quick.,positive,2,smartphone
747,I bought the laptop recently. It does not work properly; the packaging arrived damaged.,negative,0,laptop
748,The laptop has been very disappointing. One thing I noticed is that the design is uncomfortable.,negative,0,laptop
749,"My experience with the smartphone is that it works exactly as expected. In particular, the design is comfortable.",positive,2,smartphone
750,"After using this smartphone for a while, I found that it feels well made. Also, the controls are intuitive.",positive,2,smartphone
751,"My experience with the wireless headphones is that it I would not recommend it. In particular, the design is uncomfortable.",negative,0,wireless headphones
752,"After using this smartphone for a while, I found that it has excellent quality. Also, the battery lasts all day.",positive,2,smartphone
753,"After using this wireless headphones for a while, I found that it performs worse than advertised. Also, the advertised features do not work.",negative,0,wireless headphones
754,"For a wireless headphones, it has made my daily routine much easier. However, the sound is clear.",positive,2,wireless headphones
755,"After using this laptop for a while, I found that it was a frustrating purchase. Also, the sound is distorted.",negative,0,laptop
756,"After using this laptop for a while, I found that it is usable but not outstanding. Also, the controls take some getting used to.",neutral,1,laptop
757,I bought the wireless headphones recently. It was a frustrating purchase; the delivery was late.,negative,0,wireless headphones
758,"For a wireless headphones, it has both good and average features. However, the sound quality is decent.",neutral,1,wireless headphones
759,"The Bluetooth speaker is usable but not outstanding, and the controls take some getting used to.",neutral,1,Bluetooth speaker
760,"My experience with the smartphone is that it has caused me several problems. In particular, the design is uncomfortable.",negative,0,smartphone
761,"My experience with the wireless headphones is that it has poor overall quality. In particular, the delivery was late.",negative,0,wireless headphones
762,"After using this laptop for a while, I found that it is easy to use. Also, the controls are intuitive.",positive,2,laptop
763,"The smartphone meets my basic expectations, and the battery life is average.",neutral,1,smartphone
764,"For a wireless headphones, it is fine for basic use. However, the controls take some getting used to.",neutral,1,wireless headphones
765,"My experience with the Bluetooth speaker is that it works reasonably well. In particular, the design is fairly basic.",neutral,1,Bluetooth speaker
766,"After using this smartphone for a while, I found that it was a frustrating purchase. Also, the advertised features do not work.",negative,0,smartphone
767,I bought the laptop recently. It has poor overall quality; the setup was confusing.,negative,0,laptop
768,"After using this laptop for a while, I found that it stopped working sooner than expected. Also, the controls frequently stop responding.",negative,0,laptop
769,"My experience with the wireless headphones is that it meets my basic expectations. In particular, the packaging was ordinary.",neutral,1,wireless headphones
770,The Bluetooth speaker is surprisingly durable. One thing I noticed is that the features are useful.,positive,2,Bluetooth speaker
771,"My experience with the smartphone is that it has not impressed me much. In particular, the support response was acceptable.",neutral,1,smartphone
772,"My experience with the smartphone is that it does not work properly. In particular, the packaging arrived damaged.",negative,0,smartphone
773,"My experience with the laptop is that it has both good and average features. In particular, the packaging was ordinary.",neutral,1,laptop
774,"My experience with the Bluetooth speaker is that it feels well made. In particular, the packaging was secure.",positive,2,Bluetooth speaker
775,"After using this Bluetooth speaker for a while, I found that it has not impressed me much. Also, the battery life is average.",neutral,1,Bluetooth speaker
776,"For a smartphone, it does what it is supposed to do. However, the performance is adequate.",neutral,1,smartphone
777,The laptop has both good and average features. One thing I noticed is that the design is fairly basic.,neutral,1,laptop
778,I bought the Bluetooth speaker recently. It meets my basic expectations; the delivery arrived on time.,neutral,1,Bluetooth speaker
779,"After using this laptop for a while, I found that it works exactly as expected. Also, the delivery was fast.",positive,2,laptop
780,"For a wireless headphones, it is surprisingly durable. However, the controls are intuitive.",positive,2,wireless headphones
781,"The smartphone feels poorly made, and the controls frequently stop responding.",negative,0,smartphone
782,"After using this smartphone for a while, I found that it does not work properly. Also, the controls frequently stop responding.",negative,0,smartphone
783,I bought the wireless headphones recently. It is okay overall; the design is fairly basic.,neutral,1,wireless headphones
784,"For a Bluetooth speaker, it is fine for basic use. However, the battery life is average.",neutral,1,Bluetooth speaker
785,"The smartphone has made my daily routine much easier, and the controls are intuitive.",positive,2,smartphone
786,"My experience with the wireless headphones is that it has caused me several problems. In particular, the packaging arrived damaged.",negative,0,wireless headphones
787,The laptop works reasonably well. One thing I noticed is that the design is fairly basic.,neutral,1,laptop
788,"After using this Bluetooth speaker for a while, I found that it meets my basic expectations. Also, the controls take some getting used to.",neutral,1,Bluetooth speaker
789,"After using this smartphone for a while, I found that it is worth the money. Also, the battery lasts all day.",positive,2,smartphone
790,"For a laptop, it has not impressed me much. However, the controls take some getting used to.",neutral,1,laptop
791,"The smartphone works exactly as expected, and the controls are intuitive.",positive,2,smartphone
792,I bought the smartphone recently. It feels well made; the setup was quick.,positive,2,smartphone
793,"My experience with the smartphone is that it has been very disappointing. In particular, the delivery was late.",negative,0,smartphone
794,I bought the laptop recently. It has both good and average features; the delivery arrived on time.,neutral,1,laptop
795,"My experience with the Bluetooth speaker is that it performs worse than advertised. In particular, customer support was unhelpful.",negative,0,Bluetooth speaker
796,"For a laptop, it performs worse than advertised. However, the advertised features do not work.",negative,0,laptop
797,"My experience with the laptop is that it has not impressed me much. In particular, the delivery arrived on time.",neutral,1,laptop
798,"For a wireless headphones, it is not worth the money. However, the controls frequently stop responding.",negative,0,wireless headphones
799,I bought the Bluetooth speaker recently. It is not worth the money; customer support was unhelpful.,negative,0,Bluetooth speaker
800,I bought the Bluetooth speaker recently. It is okay overall; the design is fairly basic.,neutral,1,Bluetooth speaker
801,"My experience with the smartphone is that it I would not recommend it. In particular, the delivery was late.",negative,0,smartphone
802,"The smartphone has been very disappointing, and the performance is slow.",negative,0,smartphone
803,"For a wireless headphones, it has been very disappointing. However, the sound is distorted.",negative,0,wireless headphones
804,"My experience with the laptop is that it does what it is supposed to do. In particular, the support response was acceptable.",neutral,1,laptop
805,"For a smartphone, it has made my daily routine much easier. However, the battery lasts all day.",positive,2,smartphone
806,"For a wireless headphones, it has caused me several problems. However, the performance is slow.",negative,0,wireless headphones
807,The laptop performs worse than advertised. One thing I noticed is that the design is uncomfortable.,negative,0,laptop
808,"For a laptop, it has made my daily routine much easier. However, the controls are intuitive.",positive,2,laptop
809,I bought the wireless headphones recently. It is fine for basic use; the design is fairly basic.,neutral,1,wireless headphones
810,"My experience with the smartphone is that it is worth the money. In particular, the setup was quick.",positive,2,smartphone
811,"For a Bluetooth speaker, it meets my basic expectations. However, the performance is adequate.",neutral,1,Bluetooth speaker
812,"For a wireless headphones, it is easy to use. However, the delivery was fast.",positive,2,wireless headphones
813,"My experience with the laptop is that it is usable but not outstanding. In particular, the setup took some time.",neutral,1,laptop
814,"For a Bluetooth speaker, it has been very disappointing. However, the sound is distorted.",negative,0,Bluetooth speaker
815,The Bluetooth speaker is not worth the money. One thing I noticed is that the setup was confusing.,negative,0,Bluetooth speaker
816,"The wireless headphones performs really well, and the delivery was fast.",positive,2,wireless headphones
817,I bought the Bluetooth speaker recently. It does not work properly; the design is uncomfortable.,negative,0,Bluetooth speaker
818,The smartphone is not worth the money. One thing I noticed is that customer support was unhelpful.,negative,0,smartphone
819,"For a smartphone, it feels poorly made. However, the sound is distorted.",negative,0,smartphone
820,"For a laptop, it performs really well. However, the controls are intuitive.",positive,2,laptop
821,"The smartphone is okay overall, and the sound quality is decent.",neutral,1,smartphone
822,"My experience with the laptop is that it is usable but not outstanding. In particular, the packaging was ordinary.",neutral,1,laptop
823,"The laptop is neither particularly good nor bad, and the sound quality is decent.",neutral,1,laptop
824,"After using this wireless headphones for a while, I found that it has caused me several problems. Also, the battery drains very quickly.",negative,0,wireless headphones
825,"After using this Bluetooth speaker for a while, I found that it is acceptable for the price. Also, the controls take some getting used to.",neutral,1,Bluetooth speaker
826,"My experience with the Bluetooth speaker is that it is usable but not outstanding. In particular, the support response was acceptable.",neutral,1,Bluetooth speaker
827,The Bluetooth speaker has caused me several problems. One thing I noticed is that the design is uncomfortable.,negative,0,Bluetooth speaker
828,"For a Bluetooth speaker, it is surprisingly durable. However, the controls are intuitive.",positive,2,Bluetooth speaker
829,"For a smartphone, it is not worth the money. However, the performance is slow.",negative,0,smartphone
830,"For a wireless headphones, it is okay overall. However, the battery life is average.",neutral,1,wireless headphones
831,I bought the laptop recently. It has not impressed me much; the design is fairly basic.,neutral,1,laptop
832,"My experience with the Bluetooth speaker is that it I would not recommend it. In particular, customer support was unhelpful.",negative,0,Bluetooth speaker
833,The Bluetooth speaker is surprisingly durable. One thing I noticed is that the performance is smooth.,positive,2,Bluetooth speaker
834,The smartphone has been reliable so far. One thing I noticed is that the packaging was secure.,positive,2,smartphone
835,"After using this Bluetooth speaker for a while, I found that it feels poorly made. Also, the battery drains very quickly.",negative,0,Bluetooth speaker
836,I bought the wireless headphones recently. It does not work properly; customer support was unhelpful.,negative,0,wireless headphones
837,"After using this laptop for a while, I found that it meets my basic expectations. Also, the sound quality is decent.",neutral,1,laptop
838,The wireless headphones stopped working sooner than expected. One thing I noticed is that the delivery was late.,negative,0,wireless headphones
839,"The wireless headphones feels well made, and the sound is clear.",positive,2,wireless headphones
840,"My experience with the smartphone is that it works reasonably well. In particular, the delivery arrived on time.",neutral,1,smartphone
841,"My experience with the wireless headphones is that it feels well made. In particular, the packaging was secure.",positive,2,wireless headphones
842,"The laptop is worth the money, and the battery lasts all day.",positive,2,laptop
843,I bought the wireless headphones recently. It works reasonably well; the packaging was ordinary.,neutral,1,wireless headphones
844,The wireless headphones has excellent quality. One thing I noticed is that the packaging was secure.,positive,2,wireless headphones
845,The smartphone has both good and average features. One thing I noticed is that the packaging was ordinary.,neutral,1,smartphone
846,"For a Bluetooth speaker, it has not impressed me much. However, the features are useful but limited.",neutral,1,Bluetooth speaker
847,"For a laptop, it performs really well. However, the customer support was helpful.",positive,2,laptop
848,"After using this wireless headphones for a while, I found that it has made my daily routine much easier. Also, the controls are intuitive.",positive,2,wireless headphones
849,"After using this wireless headphones for a while, I found that it stopped working sooner than expected. Also, the advertised features do not work.",negative,0,wireless headphones
850,I bought the smartphone recently. It has poor overall quality; the delivery was late.,negative,0,smartphone
851,The laptop is not worth the money. One thing I noticed is that the delivery was late.,negative,0,laptop
852,"For a wireless headphones, it has excellent quality. However, the battery lasts all day.",positive,2,wireless headphones
853,"After using this laptop for a while, I found that it looks great and feels solid. Also, the sound is clear.",positive,2,laptop
854,I bought the laptop recently. It is worth the money; the packaging was secure.,positive,2,laptop
855,"The Bluetooth speaker meets my basic expectations, and the sound quality is decent.",neutral,1,Bluetooth speaker
856,"The Bluetooth speaker looks great and feels solid, and the sound is clear.",positive,2,Bluetooth speaker
857,The wireless headphones meets my basic expectations. One thing I noticed is that the support response was acceptable.,neutral,1,wireless headphones
858,"For a smartphone, it has caused me several problems. However, the sound is distorted.",negative,0,smartphone
859,"For a laptop, it has both good and average features. However, the features are useful but limited.",neutral,1,laptop
860,"For a laptop, it is neither particularly good nor bad. However, the performance is adequate.",neutral,1,laptop
861,The wireless headphones is surprisingly durable. One thing I noticed is that the performance is smooth.,positive,2,wireless headphones
862,The laptop was a frustrating purchase. One thing I noticed is that the packaging arrived damaged.,negative,0,laptop
863,"My experience with the laptop is that it is acceptable for the price. In particular, the delivery arrived on time.",neutral,1,laptop
864,"My experience with the Bluetooth speaker is that it has made my daily routine much easier. In particular, the features are useful.",positive,2,Bluetooth speaker
865,"My experience with the laptop is that it meets my basic expectations. In particular, the delivery arrived on time.",neutral,1,laptop
866,"The wireless headphones is worth the money, and the controls are intuitive.",positive,2,wireless headphones
867,I bought the smartphone recently. It is neither particularly good nor bad; the support response was acceptable.,neutral,1,smartphone
868,I bought the Bluetooth speaker recently. It is easy to use; the performance is smooth.,positive,2,Bluetooth speaker
869,"For a Bluetooth speaker, it has both good and average features. However, the sound quality is decent.",neutral,1,Bluetooth speaker
870,"After using this Bluetooth speaker for a while, I found that it is usable but not outstanding. Also, the performance is adequate.",neutral,1,Bluetooth speaker
871,The wireless headphones does not work properly. One thing I noticed is that the packaging arrived damaged.,negative,0,wireless headphones
872,I bought the smartphone recently. It feels poorly made; the packaging arrived damaged.,negative,0,smartphone
873,"For a Bluetooth speaker, it feels poorly made. However, the performance is slow.",negative,0,Bluetooth speaker
874,"My experience with the laptop is that it has caused me several problems. In particular, the delivery was late.",negative,0,laptop
875,The smartphone is easy to use. One thing I noticed is that the performance is smooth.,positive,2,smartphone
876,I bought the Bluetooth speaker recently. It is worth the money; the features are useful.,positive,2,Bluetooth speaker
877,"For a smartphone, it I would not recommend it. However, the battery drains very quickly.",negative,0,smartphone
878,I bought the smartphone recently. It does not work properly; the delivery was late.,negative,0,smartphone
879,I bought the Bluetooth speaker recently. It is worth the money; the performance is smooth.,positive,2,Bluetooth speaker
880,"For a wireless headphones, it looks great and feels solid. However, the customer support was helpful.",positive,2,wireless headphones
881,"After using this laptop for a while, I found that it works reasonably well. Also, the controls take some getting used to.",neutral,1,laptop
882,"The smartphone was a frustrating purchase, and the battery drains very quickly.",negative,0,smartphone
883,I bought the Bluetooth speaker recently. It has been very disappointing; the setup was confusing.,negative,0,Bluetooth speaker
884,"The wireless headphones is usable but not outstanding, and the controls take some getting used to.",neutral,1,wireless headphones
885,"The Bluetooth speaker is not worth the money, and the advertised features do not work.",negative,0,Bluetooth speaker
886,I bought the laptop recently. It has been reliable so far; the design is comfortable.,positive,2,laptop
887,"After using this smartphone for a while, I found that it looks great and feels solid. Also, the controls are intuitive.",positive,2,smartphone
888,"After using this Bluetooth speaker for a while, I found that it is fine for basic use. Also, the sound quality is decent.",neutral,1,Bluetooth speaker
889,"My experience with the Bluetooth speaker is that it is surprisingly durable. In particular, the setup was quick.",positive,2,Bluetooth speaker
890,"My experience with the smartphone is that it does what it is supposed to do. In particular, the packaging was ordinary.",neutral,1,smartphone
891,"The Bluetooth speaker has poor overall quality, and the performance is slow.",negative,0,Bluetooth speaker
892,"My experience with the wireless headphones is that it is not worth the money. In particular, the delivery was late.",negative,0,wireless headphones
893,"For a wireless headphones, it is okay overall. However, the controls take some getting used to.",neutral,1,wireless headphones
894,I bought the smartphone recently. It has caused me several problems; the packaging arrived damaged.,negative,0,smartphone
895,"The laptop is easy to use, and the delivery was fast.",positive,2,laptop
896,"My experience with the smartphone is that it has poor overall quality. In particular, the setup was confusing.",negative,0,smartphone
897,"For a wireless headphones, it does not work properly. However, the controls frequently stop responding.",negative,0,wireless headphones
898,"My experience with the smartphone is that it does what it is supposed to do. In particular, the setup took some time.",neutral,1,smartphone
899,"The wireless headphones is not worth the money, and the advertised features do not work.",negative,0,wireless headphones
900,The smartphone I would not recommend it. One thing I noticed is that the setup was confusing.,negative,0,smartphone
